date,source_model,daily_original_034_return,daily_use_expanded,daily_source_switch_cost,daily_corrected_034_return,switch_transition,switch_gross_source_switch_turnover,switch_gross_source_switch_cost,switch_selected_source_cost_already_embedded_on_transition_date,switch_missing_source_switch_cost,switch_same_day_internal_rebalance,switch_method,feature_growth_strength,feature_soxx_strength,feature_risk_off_strength,feature_crash_pressure,feature_score_gap,feature_total_budget,feature_conviction_scale,feature_allowed_TQQQ_saved,weight_BIL,asset_return_BIL,weight_ERX,asset_return_ERX,weight_FEZ,asset_return_FEZ,weight_GLD,asset_return_GLD,weight_IEF,asset_return_IEF,weight_IWM,asset_return_IWM,weight_QQQM,asset_return_QQQM,weight_SOXL,asset_return_SOXL,weight_SOXX,asset_return_SOXX,weight_TLT,asset_return_TLT,weight_TNA,asset_return_TNA,weight_TQQQ,asset_return_TQQQ,weight_UXI,asset_return_UXI,weight_XLB,asset_return_XLB,weight_XLE,asset_return_XLE,weight_XLF,asset_return_XLF,weight_XLI,asset_return_XLI,weight_XLP,asset_return_XLP,weight_XLRE,asset_return_XLRE,weight_XLU,asset_return_XLU,weight_XLV,asset_return_XLV,weight_XSOE,asset_return_XSOE
2026-01-20,022F_BASE,-0x1.9d0eae4b5897ep-8,False,0x0.0p+0,-0x1.9d0eae4b5897ep-8,,nan,nan,nan,nan,,,-0x1.86abc3498ce8dp-2,0x1.ac52153e496d0p-3,0x1.71650600b05a2p-2,-0x1.c8df697b2efa1p-1,0x1.e52877105452ap-9,0x1.09ee5a4c2f05ap-2,0x1.5711c3e48d873p-1,False,0x0.0p+0,0x0.0p+0,0x1.eb036262a1f13p-4,-0x1.1833f8a08c000p-8,0x0.0p+0,-0x1.3d64b9b6ea9c0p-6,0x1.0a3d70a3d70a4p-4,0x1.35f435b7d6900p-5,0x0.0p+0,-0x1.039ac07867100p-8,0x0.0p+0,-0x1.8817f862be140p-7,0x0.0p+0,-0x1.562635ffa32e0p-6,0x0.0p+0,-0x1.7aec1d7f79280p-5,0x0.0p+0,-0x1.e9e2893e4d440p-7,0x0.0p+0,-0x1.ad32a61cd4d40p-7,0x0.0p+0,-0x1.278ed23616450p-5,0x0.0p+0,-0x1.01fc60a046b00p-4,0x1.1e5b03670d12bp-3,-0x1.49d3f8e571ce0p-5,0x0.0p+0,-0x1.49d684d0dfac0p-7,0x1.12d2483d6d023p-1,-0x1.eeb72a0330400p-10,0x0.0p+0,-0x1.752ed580e5140p-6,0x1.1bbb72200266dp-3,-0x1.4ad1e59fdcbe0p-6,0x0.0p+0,0x1.8f12deeb54e00p-9,0x0.0p+0,-0x1.3a670727962a0p-6,0x0.0p+0,-0x1.44bc0c3524040p-7,0x0.0p+0,-0x1.1e26f3d8db300p-9,0x0.0p+0,-0x1.8e3a29016adc0p-7
2026-01-21,022F_BASE,0x1.b1775bb71c40dp-6,False,0x0.0p+0,0x1.b1775bb71c40dp-6,,nan,nan,nan,nan,,,-0x1.86abc3498ce8dp-2,0x1.ac52153e496d0p-3,0x1.71650600b05a2p-2,-0x1.c8df697b2efa1p-1,0x1.e52877105452ap-9,0x1.09ee5a4c2f05ap-2,0x1.5711c3e48d873p-1,False,0x0.0p+0,0x1.ca21ff802c000p-14,0x1.eb036262a1f13p-4,0x1.8d5ab2139ffc0p-5,0x0.0p+0,0x1.5f44243faad00p-7,0x1.0a3d70a3d70a4p-4,0x1.dd65757dd6d80p-7,0x0.0p+0,0x1.56f1111951a00p-9,0x0.0p+0,0x1.4515ac5d0a780p-6,0x0.0p+0,0x1.b3d383be1be80p-7,0x0.0p+0,0x1.87a4d2ec27090p-4,0x0.0p+0,0x1.060478fc677a0p-5,0x0.0p+0,0x1.f32d00a86b800p-8,0x0.0p+0,0x1.e19e54fc30b40p-5,0x0.0p+0,0x1.42f71897cf460p-5,0x1.1e5b03670d12bp-3,0x1.115522252ce60p-5,0x0.0p+0,0x1.64fd1695f0fc0p-6,0x1.12d2483d6d023p-1,0x1.8bd4ea6d22c40p-6,0x0.0p+0,0x1.40487c07eff00p-8,0x1.1bbb72200266dp-3,0x1.1b8938d1747c0p-6,0x0.0p+0,0x1.fd4103fdfe800p-11,0x0.0p+0,0x1.dae07178d8e00p-9,0x0.0p+0,0x1.6e1d72a7bec00p-10,0x0.0p+0,0x1.2d887d49f0f40p-6,0x0.0p+0,0x1.ebfc8cb628c00p-7
2026-01-22,022F_BASE,0x1.44ddd1a44ce50p-9,False,0x0.0p+0,0x1.44ddd1a44ce50p-9,,nan,nan,nan,nan,,,-0x1.86abc3498ce8dp-2,0x1.ac52153e496d0p-3,0x1.71650600b05a2p-2,-0x1.c8df697b2efa1p-1,0x1.e52877105452ap-9,0x1.09ee5a4c2f05ap-2,0x1.5711c3e48d873p-1,False,0x0.0p+0,0x1.ca15306534000p-14,0x1.eb036262a1f13p-4,0x1.34248dc53f100p-7,0x0.0p+0,0x1.65768c3bcf200p-8,0x1.0a3d70a3d70a4p-4,0x1.2e7db0c7cafc0p-6,0x0.0p+0,-0x1.b5fbb874da000p-14,0x0.0p+0,0x1.e974799b16b00p-8,0x0.0p+0,0x1.e8396ce606100p-8,0x0.0p+0,0x1.ef8cbe94ac800p-9,0x0.0p+0,0x1.8f1447ab97400p-10,0x0.0p+0,0x1.1d3d2c9c72200p-8,0x0.0p+0,0x1.69a3d8336e640p-6,0x0.0p+0,0x1.6b896609af440p-6,0x1.1e5b03670d12bp-3,-0x1.4e1d84c365380p-7,0x0.0p+0,0x1.74aa5c63c1300p-8,0x1.12d2483d6d023p-1,0x1.ae30f2820a200p-9,0x0.0p+0,0x1.ad102b1b20200p-8,0x1.1bbb72200266dp-3,-0x1.52c9dd7797980p-8,0x0.0p+0,-0x1.0e494c2bf1e00p-9,0x0.0p+0,-0x1.4356db76caec0p-7,0x0.0p+0,-0x1.d83f34963ef80p-8,0x0.0p+0,0x1.8d73707ab4000p-13,0x0.0p+0,0x1.16939a35a1080p-7
2026-01-23,022F_BASE,0x1.933a8af7a4782p-10,False,0x0.0p+0,0x1.933a8af7a4782p-10,,nan,nan,nan,nan,,,-0x1.86abc3498ce8dp-2,0x1.ac52153e496d0p-3,0x1.71650600b05a2p-2,-0x1.c8df697b2efa1p-1,0x1.e52877105452ap-9,0x1.09ee5a4c2f05ap-2,0x1.5711c3e48d873p-1,False,0x0.0p+0,0x1.576f8719b8000p-12,0x1.eb036262a1f13p-4,0x1.ec6314630b200p-8,0x0.0p+0,0x1.45e7140024600p-8,0x1.0a3d70a3d70a4p-4,0x1.c267f9af48c80p-7,0x0.0p+0,0x1.b5d661b9ac400p-10,0x0.0p+0,-0x1.2e6da1543b920p-6,0x0.0p+0,0x1.9f622d0414800p-9,0x0.0p+0,-0x1.108d81fcee010p-5,0x0.0p+0,-0x1.7429ffa99fac0p-7,0x0.0p+0,0x1.66bc4d40d9400p-9,0x0.0p+0,-0x1.c97dd1bd75ac0p-5,0x0.0p+0,0x1.23cfd502bd800p-7,0x1.1e5b03670d12bp-3,-0x1.004abd2778620p-6,0x0.0p+0,0x1.29c5e877eab00p-7,0x1.12d2483d6d023p-1,0x1.772d450d67800p-8,0x0.0p+0,-0x1.c2a104549ab40p-7,0x1.1bbb72200266dp-3,-0x1.faddbdce01280p-8,0x0.0p+0,0x1.fdd45d703ba00p-8,0x0.0p+0,0x1.5e7424f2b8400p-9,0x0.0p+0,-0x1.cc559d984a200p-9,0x0.0p+0,-0x1.4f5b13b4d6880p-8,0x0.0p+0,0x1.c9bddd311f000p-8
2026-01-26,022F_BASE,0x1.0714cdc496f33p-9,False,0x0.0p+0,0x1.0714cdc496f33p-9,,nan,nan,nan,nan,,,-0x1.86abc3498ce8dp-2,0x1.ac52153e496d0p-3,0x1.71650600b05a2p-2,-0x1.c8df697b2efa1p-1,0x1.e52877105452ap-9,0x1.09ee5a4c2f05ap-2,0x1.5711c3e48d873p-1,False,0x0.0p+0,0x0.0p+0,0x1.eb036262a1f13p-4,0x1.d52254dd7e400p-10,0x0.0p+0,0x1.30a297dfd2c80p-7,0x1.0a3d70a3d70a4p-4,0x1.df5bab0a0fa80p-7,0x0.0p+0,0x1.7e87b114f4800p-10,0x0.0p+0,-0x1.9acf8fc68c200p-9,0x0.0p+0,0x1.2363f30fe6200p-8,0x0.0p+0,-0x1.dec085c3a31c0p-7,0x0.0p+0,-0x1.37ca4351c4700p-8,0x0.0p+0,0x1.390674a6e6b00p-8,0x0.0p+0,-0x1.4dc4f1ef2d640p-7,0x0.0p+0,0x1.a5cd4c86e9180p-7,0x1.1e5b03670d12bp-3,0x1.63a17f4d32800p-9,0x0.0p+0,0x1.3aba5a2e19000p-10,0x1.12d2483d6d023p-1,0x1.3fc7d3af35800p-11,0x0.0p+0,0x1.a3ddef7aa7900p-8,0x1.1bbb72200266dp-3,0x1.fed443fc16800p-11,0x0.0p+0,-0x1.9b0d2d9346200p-10,0x0.0p+0,-0x1.7d40db3e52800p-11,0x0.0p+0,0x1.dd5858dc5c400p-8,0x0.0p+0,0x1.020534cc7a100p-8,0x0.0p+0,0x1.f593da467c000p-13
2026-01-27,022F_BASE,0x1.4d9f902be38bbp-7,False,0x0.0p+0,0x1.4d9f902be38bbp-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.c9e1fdad38000p-14,0x1.eb036262a1f13p-4,0x1.188213bb18080p-6,0x0.0p+0,0x1.f56ca7b140980p-7,0x1.0a3d70a3d70a4p-4,0x1.91ee6c7ebc500p-6,0x0.0p+0,-0x1.2c1eaf00f9600p-10,0x0.0p+0,0x1.7463afacc0c00p-9,0x0.0p+0,0x1.25e95a0586380p-7,0x0.0p+0,0x1.1f764fe51f250p-4,0x0.0p+0,0x1.7e8869dcae300p-6,0x0.0p+0,-0x1.97f710c529b00p-8,0x0.0p+0,0x1.044c97995df80p-7,0x0.0p+0,0x1.b24a0fbc1d4c0p-6,0x1.1e5b03670d12bp-3,0x1.edfd65610f100p-8,0x0.0p+0,-0x1.05f9bef245e00p-10,0x1.12d2483d6d023p-1,0x1.2b954e2881600p-7,0x0.0p+0,-0x1.f71590ef01780p-8,0x1.1bbb72200266dp-3,0x1.0f1bf7eae8600p-8,0x0.0p+0,0x1.2cd89af3a6700p-8,0x0.0p+0,0x1.7d87e1bac8000p-11,0x0.0p+0,0x1.ac0b75948b200p-7,0x0.0p+0,-0x1.129f7198488c0p-6,0x0.0p+0,0x1.4d01b897f0500p-6
2026-01-28,022F_BASE,0x1.10a04075a961ap-7,False,0x0.0p+0,0x1.10a04075a961ap-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.ca30319788000p-14,0x1.0000000000000p-2,0x1.f2cf882e70580p-7,0x0.0p+0,-0x1.c2b6207b28e00p-7,0x0.0p+0,0x1.3da19af7beb40p-5,0x0.0p+0,-0x1.b4fdf1c20e400p-11,0x0.0p+0,-0x1.6203ce5ac1980p-8,0x0.0p+0,0x1.cb05b35e33000p-9,0x0.0p+0,0x1.4377c28173550p-4,0x0.0p+0,0x1.b5bd44d598880p-6,0x1.3333333333333p-3,-0x1.2a9755d099200p-9,0x0.0p+0,-0x1.f2e2e8cd48bc0p-7,0x0.0p+0,0x1.2d5e1eb809480p-7,0x1.9999999999996p-3,-0x1.6c941c7553f00p-7,0x0.0p+0,-0x1.3aaf671796000p-11,0x1.999999999999bp-2,0x1.f562ae398ca00p-8,0x0.0p+0,-0x1.8bb3225982000p-13,0x0.0p+0,-0x1.6d4846df13980p-8,0x0.0p+0,-0x1.4afd9252d2c00p-7,0x0.0p+0,-0x1.3dc049e2a8100p-7,0x0.0p+0,-0x1.2dcf460f62700p-9,0x0.0p+0,-0x1.e09d6bf336600p-8,0x0.0p+0,0x1.51e57858c3a00p-9
2026-01-29,022F_BASE,0x1.a9db74579eb4bp-7,False,0x0.0p+0,0x1.a9db74579eb4bp-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.c9c864cb6a000p-13,0x1.0000000000000p-2,0x1.4141198e33240p-6,0x0.0p+0,0x1.d2afebd3d2000p-11,0x0.0p+0,0x1.6322c909f3200p-9,0x0.0p+0,0x1.1163ed8dfbc00p-10,0x0.0p+0,0x1.16dc93f86d000p-12,0x0.0p+0,-0x1.9725d590ba580p-8,0x0.0p+0,0x1.63508a8c74f00p-8,0x0.0p+0,0x1.e7497a6f83400p-10,0x1.3333333333333p-3,0x1.df1dea1fac000p-13,0x0.0p+0,-0x1.1e1a138d5c400p-11,0x0.0p+0,-0x1.24e13c7248a00p-6,0x1.9999999999996p-3,0x1.2138f0a4db500p-6,0x0.0p+0,0x1.066a522fbfc00p-10,0x1.999999999999bp-2,0x1.2d2a4f4904e80p-7,0x0.0p+0,0x1.5a4b08908b400p-7,0x0.0p+0,0x1.575ee37137180p-7,0x0.0p+0,-0x1.2e8a1d936c000p-9,0x0.0p+0,0x1.a11e557afd980p-7,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.a03326d138b00p-9,0x0.0p+0,-0x1.cb9426a02e580p-8
2026-01-30,022F_BASE,0x1.4848a9bf13c2ep-7,False,0x0.0p+0,0x1.4848a9bf13c2ep-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.ca09c92138000p-13,0x1.0000000000000p-2,0x1.3fb56aeb20140p-6,0x0.0p+0,-0x1.4095b0d9267c0p-7,0x0.0p+0,-0x1.a4d5452740388p-4,0x0.0p+0,-0x1.47c2b780e9800p-11,0x0.0p+0,-0x1.ced6069e3a940p-7,0x0.0p+0,-0x1.86bb8ee11dbc0p-7,0x0.0p+0,-0x1.f8843c0584588p-4,0x0.0p+0,-0x1.5068e954e2f80p-5,0x1.3333333333333p-3,-0x1.6e83ef9a26200p-8,0x0.0p+0,-0x1.5cd95f5f87ff0p-5,0x0.0p+0,-0x1.2a35a294c83e0p-5,0x1.9999999999996p-3,-0x1.8fc455045a200p-9,0x0.0p+0,-0x1.de6a37c8b8000p-7,0x1.999999999999bp-2,0x1.5e51a51b76980p-7,0x0.0p+0,-0x1.0d3fddc3bd900p-9,0x0.0p+0,-0x1.4be6764ae4100p-9,0x0.0p+0,0x1.134bee2778c40p-6,0x0.0p+0,0x1.7c389c4522800p-10,0x0.0p+0,-0x1.e4002738f1400p-10,0x0.0p+0,0x1.87fb2357f5a00p-8,0x0.0p+0,-0x1.28faf001ad600p-6
2026-02-02,022F_BASE,-0x1.fd4a04378dc69p-7,False,0x0.0p+0,-0x1.fd4a04378dc69p-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.41569cd82a000p-13,0x1.0000000000000p-2,-0x1.406855a80e1b0p-5,0x0.0p+0,0x1.1c81d4f980b00p-7,0x0.0p+0,-0x1.4815cda489d50p-5,0x0.0p+0,-0x1.01acd63ca2200p-9,0x0.0p+0,0x1.3f4925ab75680p-7,0x0.0p+0,0x1.c50a076846400p-8,0x0.0p+0,0x1.c4173b0394f80p-5,0x0.0p+0,0x1.2e5272d527000p-6,0x1.3333333333333p-3,-0x1.767b062f61d00p-9,0x0.0p+0,0x1.d0052b85f9000p-6,0x0.0p+0,0x1.4dbf312d66f80p-6,0x1.9999999999996p-3,0x1.9a625deabf440p-6,0x0.0p+0,0x1.f975042dd8e00p-8,0x1.999999999999bp-2,-0x1.40f08944d03e0p-6,0x0.0p+0,0x1.69c5d6febfc00p-7,0x0.0p+0,0x1.9df425201f200p-7,0x0.0p+0,0x1.8475f7cc5c500p-7,0x0.0p+0,-0x1.73bc0f077e700p-7,0x0.0p+0,-0x1.dd50d2625ad00p-7,0x0.0p+0,0x1.92571d272bc00p-8,0x0.0p+0,0x1.88d0aa2b4d400p-8
2026-02-03,022F_BASE,0x1.389fdb674b3f9p-5,False,0x0.0p+0,0x1.389fdb674b3f9p-5,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x0.0p+0,0x1.0000000000000p-2,0x1.1382aca716840p-4,0x0.0p+0,-0x1.23c9ec908c380p-8,0x0.0p+0,0x1.047404abed210p-4,0x0.0p+0,0x1.ee6311199f000p-11,0x0.0p+0,0x1.2bf42ca3f7400p-9,0x0.0p+0,-0x1.fda87132acb80p-7,0x0.0p+0,-0x1.f69383e5c0cc0p-5,0x0.0p+0,-0x1.4780adedb6ee0p-6,0x1.3333333333333p-3,0x1.3e0a5c2866e00p-9,0x0.0p+0,0x1.cc53e05f46e00p-8,0x0.0p+0,-0x1.7f94f2ecfa960p-5,0x1.9999999999996p-3,0x1.22556623f40c0p-6,0x0.0p+0,0x1.5a7d0db55cf00p-6,0x1.999999999999bp-2,0x1.0927bea3a9780p-5,0x0.0p+0,-0x1.2f3d7a4233280p-7,0x0.0p+0,0x1.13ca26d1d6200p-7,0x0.0p+0,0x1.09a1e4e2b8b80p-6,0x0.0p+0,-0x1.e000b67afb500p-9,0x0.0p+0,0x1.dcaf5f817b080p-7,0x0.0p+0,-0x1.4ea4b91c40540p-7,0x0.0p+0,0x1.f3c8d4b228400p-10
2026-02-04,022F_BASE,0x1.8852b247750d1p-6,False,0x0.0p+0,0x1.8852b247750d1p-6,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.cac18e6b2c000p-13,0x1.0000000000000p-2,0x1.5f362d92320c0p-5,0x0.0p+0,-0x1.addcd9c117f00p-9,0x0.0p+0,-0x1.7150935245000p-11,0x0.0p+0,-0x1.b6a4d8230b000p-13,0x0.0p+0,-0x1.19d12af619600p-7,0x0.0p+0,-0x1.1df763db77040p-6,0x0.0p+0,-0x1.0c0c108356284p-3,0x0.0p+0,-0x1.69ad4b375f130p-5,0x1.3333333333333p-3,-0x1.4c5f1965d8a00p-9,0x0.0p+0,-0x1.b10e9542085c0p-6,0x0.0p+0,-0x1.ae8029814db30p-5,0x1.9999999999996p-3,0x1.2047c8d25ff00p-8,0x0.0p+0,0x1.808e1912ac400p-6,0x1.999999999999bp-2,0x1.6fd32625566c0p-6,0x0.0p+0,0x1.07394a86e1000p-7,0x0.0p+0,0x1.5d20ab9157000p-9,0x0.0p+0,0x1.ab64573537c00p-7,0x0.0p+0,0x1.04f4c4f9af240p-6,0x0.0p+0,-0x1.e4ff0ae67d400p-9,0x0.0p+0,0x1.9a65481fc3180p-7,0x0.0p+0,-0x1.762252c0e3280p-7
2026-02-05,022F_BASE,-0x1.93eee3682d6e0p-7,False,0x0.0p+0,-0x1.93eee3682d6e0p-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x0.0p+0,0x1.0000000000000p-2,-0x1.97f3653b78580p-6,0x0.0p+0,-0x1.5712014d7b200p-7,0x0.0p+0,-0x1.b4557a4f313a0p-6,0x0.0p+0,0x1.803eafd152200p-8,0x0.0p+0,-0x1.26f3800f13240p-6,0x0.0p+0,-0x1.d2767a64d3a80p-7,0x0.0p+0,0x1.27b6a71fc9400p-10,0x0.0p+0,0x1.650b905c75c00p-10,0x1.3333333333333p-3,0x1.63eda285c2e80p-7,0x0.0p+0,-0x1.b517913e72e50p-5,0x0.0p+0,-0x1.5d04352ef8a90p-5,0x1.9999999999996p-3,-0x1.c077a8fa47380p-7,0x0.0p+0,-0x1.b6e27cb0e3f80p-6,0x1.999999999999bp-2,-0x1.808e9bbd473c0p-7,0x0.0p+0,-0x1.96dddaeef7500p-7,0x0.0p+0,-0x1.8aa0919c4fa80p-8,0x0.0p+0,-0x1.a5e5e333f2c00p-11,0x0.0p+0,-0x1.6b90ee36f1f80p-8,0x0.0p+0,0x1.e6ab0b25ac000p-12,0x0.0p+0,-0x1.f3d43d1367580p-8,0x0.0p+0,-0x1.7a754b3125f00p-8
2026-02-06,022F_BASE,0x1.039bd568f27fcp-5,False,0x0.0p+0,0x1.039bd568f27fcp-5,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x1.5836b9991c000p-12,0x1.0000000000000p-2,0x1.47f0aaf1d5be0p-5,0x0.0p+0,0x1.4bd7475e25fc0p-6,0x0.0p+0,0x1.f7849643b5d40p-6,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.26466074e9f20p-5,0x0.0p+0,0x1.593c2afefbfc0p-6,0x0.0p+0,0x1.46e92a10d3880p-3,0x0.0p+0,0x1.b5cadfcde1600p-5,0x1.3333333333333p-3,0x1.6787e48558000p-11,0x0.0p+0,0x1.b12d123186140p-4,0x0.0p+0,0x1.fb45a1da3c440p-5,0x1.9999999999996p-3,0x1.c3a8a61d595a0p-5,0x0.0p+0,0x1.47adfd954d880p-6,0x1.999999999999bp-2,0x1.465cc780e48c0p-6,0x0.0p+0,0x1.2a39e07768100p-6,0x0.0p+0,0x1.d40e7c4544740p-6,0x0.0p+0,0x1.808871783e800p-7,0x0.0p+0,0x1.2e02ae4f83c80p-6,0x0.0p+0,0x1.7c238fad41600p-8,0x0.0p+0,0x1.2fae9f3d71380p-6,0x0.0p+0,0x1.907b4b4c01540p-6
2026-02-09,022F_BASE,0x1.71b7dde772b94p-7,False,0x0.0p+0,0x1.71b7dde772b94p-7,,nan,nan,nan,nan,,,0x1.f8a82c9e7767dp-1,0x1.e06014afbd2f7p+0,0x1.3f18b4316563fp-2,0x1.16dbbaad74bf1p-2,0x1.0ade4b9f46db3p-13,0x1.315e38f6ee6c8p-1,0x1.bd6e840d461fap-1,False,0x0.0p+0,0x0.0p+0,0x1.0000000000000p-2,0x1.1ad8af8455780p-6,0x0.0p+0,0x1.dbbe368171e80p-7,0x0.0p+0,0x1.a033829033480p-6,0x0.0p+0,0x1.b4844fe224000p-13,0x0.0p+0,0x1.cbf64b4377e00p-8,0x0.0p+0,0x1.f54aec1476b00p-8,0x0.0p+0,0x1.2e79435e50d80p-5,0x0.0p+0,0x1.90897975fb780p-7,0x1.3333333333333p-3,-0x1.df1ba61ec2000p-13,0x0.0p+0,0x1.5650f12b42440p-6,0x0.0p+0,0x1.746fbb1561680p-6,0x1.9999999999996p-3,0x1.3645559fe1280p-7,0x0.0p+0,0x1.aa387c781a980p-7,0x1.999999999999bp-2,0x1.dffb152f0d600p-8,0x0.0p+0,-0x1.82806f7352980p-8,0x0.0p+0,0x1.8993eb9c62200p-9,0x0.0p+0,-0x1.7c12a4664f600p-8,0x0.0p+0,0x1.95cb4254ff600p-8,0x0.0p+0,0x1.89126e2c4e800p-9,0x0.0p+0,-0x1.20cd9d11ac180p-7,0x0.0p+0,0x1.35a41296d0880p-7
2026-02-10,022F_BASE,0x1.00397807c4291p-12,False,0x0.0p+0,0x1.00397807c4291p-12,,nan,nan,nan,nan,,,-0x1.9e6ecfb279c9ap-2,0x1.5c342edf8feffp-1,0x1.1bf59cd632532p+0,-0x1.33fa093e93f9dp-3,0x1.3c6673e4f5060p-8,0x1.8529807f5aaa4p-4,0x1.45d5e456d59b2p-1,False,0x0.0p+0,0x1.ca53e5ddb8000p-14,0x1.0000000000000p-2,-0x1.414cddff10f00p-8,0x0.0p+0,-0x1.1f1bf0c6da700p-8,0x0.0p+0,-0x1.44da50b5abac0p-7,0x0.0p+0,0x1.1e751b38b7c00p-8,0x0.0p+0,-0x1.619bcd4447200p-9,0x0.0p+0,-0x1.29f8ecbd96480p-8,0x0.0p+0,-0x1.611d20c938dc0p-7,0x0.0p+0,-0x1.f1e00fdfbb500p-9,0x1.3333333333333p-3,0x1.7a2548c29e000p-7,0x0.0p+0,-0x1.0fb7c18fde040p-7,0x0.0p+0,-0x1.c7fe12ca70740p-7,0x1.9999999999996p-3,0x1.3ebe47f6a7600p-9,0x0.0p+0,0x1.ca6c334f5e400p-7,0x1.999999999999bp-2,-0x1.253b856969a00p-10,0x0.0p+0,-0x1.d9d740cc3fa00p-8,0x0.0p+0,0x1.3ceb7a0a7f000p-10,0x0.0p+0,-0x1.a3c35e9896300p-9,0x0.0p+0,0x1.c9961704c5080p-7,0x0.0p+0,0x1.0f4ee5bd15dc0p-6,0x0.0p+0,-0x1.9f0dff9c79a00p-8,0x0.0p+0,0x1.cc1dd1032ea00p-9
2026-02-11,022F_BASE,0x1.1d2a8f42e48fep-6,False,0x0.0p+0,0x1.1d2a8f42e48fep-6,,nan,nan,nan,nan,,,-0x1.9e6ecfb279c9ap-2,0x1.5c342edf8feffp-1,0x1.1bf59cd632532p+0,-0x1.33fa093e93f9dp-3,0x1.3c6673e4f5060p-8,0x1.8529807f5aaa4p-4,0x1.45d5e456d59b2p-1,False,0x0.0p+0,0x1.ca7483ea6c000p-13,0x0.0p+0,0x1.ae80fb0818da0p-5,0x0.0p+0,0x1.a6f13c90db000p-9,0x1.999999999999ap-4,0x1.72a0005213800p-7,0x0.0p+0,-0x1.6eb5fbba98a00p-9,0x0.0p+0,-0x1.29ef932b6ef80p-8,0x0.0p+0,0x1.525cd4ea5d600p-9,0x0.0p+0,0x1.3094c8188cc80p-4,0x0.0p+0,0x1.98dd94f346f00p-6,0x0.0p+0,-0x1.5becc02891500p-8,0x0.0p+0,-0x1.d25d764f05f80p-7,0x0.0p+0,0x1.e81f2bb046e00p-8,0x1.8529807f5aaa4p-4,0x1.163949fc81380p-7,0x0.0p+0,0x1.b7b6e4cfd3b80p-7,0x1.11413eb296dd1p-1,0x1.ac197021cd880p-6,0x0.0p+0,-0x1.efa651b3381c0p-7,0x1.15ccbc149534cp-2,0x1.5e766bcbef800p-8,0x0.0p+0,0x1.d5fe516538400p-7,0x0.0p+0,-0x1.e984b2c72a800p-11,0x0.0p+0,0x1.2121be0526d00p-7,0x0.0p+0,0x1.84284f5847900p-8,0x0.0p+0,0x1.7672504c84d80p-7
